529|1200|SYDNEY|NSW
530|1201|SYDNEY|NSW
531|1202|SYDNEY|NSW
532|1203|SYDNEY|NSW
533|1204|SYDNEY|NSW
534|1205|SYDNEY|NSW
535|1206|SYDNEY|NSW
536|1207|SYDNEY|NSW
537|1208|HAYMARKET|NSW
538|1209|AUSTRALIA SQUARE|NSW
539|1210|AUSTRALIA SQUARE|NSW
540|1211|AUSTRALIA SQUARE|NSW
541|1212|AUSTRALIA SQUARE|NSW
542|1213|AUSTRALIA SQUARE|NSW
543|1214|AUSTRALIA SQUARE|NSW
544|1215|AUSTRALIA SQUARE|NSW
545|1216|GROSVENOR PLACE|NSW
546|1217|GROSVENOR PLACE|NSW
547|1218|GROSVENOR PLACE|NSW
548|1219|GROSVENOR PLACE|NSW
549|1220|GROSVENOR PLACE|NSW
550|1221|ROYAL EXCHANGE|NSW
551|1222|ROYAL EXCHANGE|NSW
552|1223|ROYAL EXCHANGE|NSW
553|1224|ROYAL EXCHANGE|NSW
554|1225|ROYAL EXCHANGE|NSW
555|1226|QUEEN VICTORIA BUILDING|NSW
556|1227|QUEEN VICTORIA BUILDING|NSW
557|1228|QUEEN VICTORIA BUILDING|NSW
558|1229|QUEEN VICTORIA BUILDING|NSW
559|1230|QUEEN VICTORIA BUILDING|NSW
560|1231|SYDNEY SOUTH|NSW
561|1232|SYDNEY SOUTH|NSW
562|1233|SYDNEY SOUTH|NSW
563|1234|SYDNEY SOUTH|NSW
564|1235|SYDNEY SOUTH|NSW
565|1236|HAYMARKET|NSW
566|1237|HAYMARKET|NSW
567|1238|HAYMARKET|NSW
568|1239|HAYMARKET|NSW
569|1240|HAYMARKET|NSW
570|1291|SYDNEY|NSW
571|1292|SYDNEY|NSW
572|1293|SYDNEY|NSW
573|1294|SYDNEY|NSW
574|1295|SYDNEY|NSW
575|1296|SYDNEY|NSW
576|1297|SYDNEY|NSW
577|1298|SYDNEY|NSW
578|1299|SYDNEY|NSW
579|1300|DARLINGHURST|NSW
580|1311|EASTERN SUBURBS MC|NSW
581|1312|EASTERN SUBURBS MC|NSW
582|1313|EASTERN SUBURBS MC|NSW
583|1314|EASTERN SUBURBS MC|NSW
584|1315|EASTERN SUBURBS MC|NSW
585|1316|EASTERN SUBURBS MC|NSW
586|1317|EASTERN SUBURBS MC|NSW
587|1318|EASTERN SUBURBS MC|NSW
588|1319|EASTERN SUBURBS MC|NSW
589|1320|EASTERN SUBURBS MC|NSW
590|1321|EASTERN SUBURBS MC|NSW
591|1322|EASTERN SUBURBS MC|NSW
592|1323|EASTERN SUBURBS MC|NSW
593|1324|EASTERN SUBURBS MC|NSW
594|1325|EASTERN SUBURBS MC|NSW
595|1326|EASTERN SUBURBS MC|NSW
596|1327|EASTERN SUBURBS MC|NSW
597|1328|EASTERN SUBURBS MC|NSW
598|1329|EASTERN SUBURBS MC|NSW
599|1330|EASTERN SUBURBS MC|NSW
600|1331|EASTERN SUBURBS MC|NSW
601|1332|EASTERN SUBURBS MC|NSW
602|1333|EASTERN SUBURBS MC|NSW
603|1334|EASTERN SUBURBS MC|NSW
604|1335|POTTS POINT|NSW
605|1340|KINGS CROSS|NSW
606|1350|WOOLLAHRA|NSW
607|1355|BONDI JUNCTION|NSW
608|1360|DOUBLE BAY|NSW
609|1391|ATO ACTIVITY STATEMENTS|NSW
610|1401|BROADWAY|NSW
611|1416|SOUTHERN SUBURBS MC|NSW
612|1419|SOUTHERN SUBURBS MC|NSW
613|1420|STRAWBERRY HILLS|NSW
614|1422|STRAWBERRY HILLS|NSW
615|1423|STRAWBERRY HILLS|NSW
616|1424|STRAWBERRY HILLS|NSW
